Job Title;Job Location;Company;Estimate Base Salary;Low Estimate;High Estimate;Company Size;Company Type;Company Sector;Company Founded;Company Industry;Company Revenue;Company Rating;Company Friend Recommendation;Company CEO Approval;Company Number of Rater;Company Career Opportunities;Compensation and Benefits;Company Culture and Values;Company Senior Management;Company Work Life Balance;Country;State;python_yn;r_yn;sql_yn;java_yn;julia_yn;scala_yn;c_yn;c++_yn;javascript_yn;spark_yn;hadoop_yn;matlab_yn;sas_yn;git_yn;excel_yn;nosql_yn;aws_yn;mongodb_yn;cassandra_yn;hive_yn;bigml_yn;tableau_yn;powerbi_yn;nlp_yn;pytorch_yn;tensorflow_yn;mathematic_yn;statistic_yn
Electronics Engineer;New South Wales;Australian Antarctic Division;92076;92000;92000;501 to 1000 Employees;Government;Government & Public Administration;1948.0;National Services & Agencies;Unknown / Non-Applicable;4.0;76.3;77.9;0.0;3.7;3.6;3.9;3.5;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Electronics Engineer;New South Wales;Australian Antarctic Division;92076;92000;92000;501 to 1000 Employees;Government;Government & Public Administration;1948.0;National Services & Agencies;Unknown / Non-Applicable;4.0;76.3;77.9;0.0;3.7;3.6;3.9;3.5;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Digital Marketing;Melbourne;ANZ Banking Group;114275;109000;119000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Electronics Engineer;New South Wales;Australian Antarctic Division;92076;92000;92000;501 to 1000 Employees;Government;Government & Public Administration;1948.0;National Services & Agencies;Unknown / Non-Applicable;4.0;76.3;77.9;0.0;3.7;3.6;3.9;3.5;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Digital Marketing;Melbourne;ANZ Banking Group;114275;109000;119000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Lead Consultant;Melbourne;NAB - National Australia Bank;131186;115000;150000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Lead Consultant;Melbourne;NAB - National Australia Bank;131186;115000;150000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Analyst;Melbourne;ANZ Banking Group;103923;90000;120000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Senior Analyst;Melbourne;ANZ Banking Group;103923;90000;120000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Senior Front End Engineer;Melbourne;NAB - National Australia Bank;131453;120000;144000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Front End Engineer;Melbourne;NAB - National Australia Bank;131453;120000;144000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Front End Engineer;Melbourne;NAB - National Australia Bank;131453;120000;144000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Front End Engineer;Melbourne;NAB - National Australia Bank;131453;120000;144000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Electronics Engineer;New South Wales;Australian Antarctic Division;92076;92000;92000;501 to 1000 Employees;Government;Government & Public Administration;1948.0;National Services & Agencies;Unknown / Non-Applicable;4.0;76.3;77.9;0.0;3.7;3.6;3.9;3.5;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Electronics Engineer;New South Wales;Australian Antarctic Division;92076;92000;92000;501 to 1000 Employees;Government;Government & Public Administration;1948.0;National Services & Agencies;Unknown / Non-Applicable;4.0;76.3;77.9;0.0;3.7;3.6;3.9;3.5;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Business Development Manager;Scoresby;Johnson & Johnson;110373;106000;115000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1887.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.2;87.0;91.0;1757.8;3.9;4.1;4.3;3.8;4.0;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Channel Manager;Mulgrave;Bristol Myers Squibb;80623;65000;100000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1858.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.9;75.0;82.0;1757.8;3.6;3.9;3.8;3.4;3.7;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Engineer;Melbourne;ANZ Banking Group;135554;100000;184000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Navy Careers (No Experience Required);New South Wales;Royal Australian Navy;82500;75000;90000;10000+ Employees;Government;Government & Public Administration;1949.0;National Services & Agencies;Unknown / Non-Applicable;3.2;49.0;38.0;1757.8;3.5;3.6;2.9;2.3;2.3;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Digital Marketing;Melbourne;ANZ Banking Group;114275;109000;119000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Senior Front End Engineer;Melbourne;NAB - National Australia Bank;131453;120000;144000;10000+ Employees;Company - Public;Finance;1949.0;Banking & Lending;$10+ billion (USD);3.8;78.0;87.0;1757.8;3.8;3.5;3.8;3.4;3.8;Australia;Victoria;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Risk Manager;Melbourne;ANZ Banking Group;164882;138000;197000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Senior Risk Analyst;Melbourne;ANZ Banking Group;91978;90000;94000;10000+ Employees;Company - Public;Finance;1835.0;Banking & Lending;Unknown / Non-Applicable;4.1;83.0;88.0;1757.8;3.9;3.7;4.1;3.6;4.1;Australia;Victoria;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
Graduate Project Consultant;Sydney;SLR Consulting;76624;76000;77000;1001 to 5000 Employees;Company - Private;Management & Consulting;1994.0;Business Consulting;$25 to $50 million (USD);3.8;70.0;82.0;1757.8;3.9;3.4;4.0;3.6;3.9;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Statistician;Sydney;Finity;113842;108000;120000;51 to 200 Employees;Company - Public;Healthcare;2004.0;Healthcare Services & Hospitals;$25 to $50 million (USD);4.0;72.0;71.0;3.0;3.8;4.2;4.0;3.8;4.0;Australia;New South Wales;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Data Analyst;Sydney;Profusion Group;90000;90000;90000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2004.0;Staffing, Recruitment & Subcontracting;Unknown / Non-Applicable;4.9;100.0;100.0;1757.8;4.6;4.6;4.8;4.8;4.8;Australia;New South Wales;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Statistical Analyst;Sydney;Healthdirect Australia;90464;85000;96000;51 to 200 Employees;Non-profit Organisation;Healthcare;2006.0;Healthcare Services & Hospitals;Unknown / Non-Applicable;3.7;68.0;54.0;1757.8;3.4;3.5;3.7;3.1;4.2;Australia;New South Wales;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Assistant Product Engineer;Sydney;Kellogg Company;117340;88000;156000;10000+ Employees;Company - Public;Manufacturing;1906.0;Food & Beverage Manufacturing;$10+ billion (USD);3.8;71.0;81.0;1757.8;3.4;3.8;3.7;3.3;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Investment Analyst;Sydney;New South Wales Treasury Corporation (TCorp);146121;125000;171000;201 to 500 Employees;Government;Finance;1983.0;Investment & Asset Management;Unknown / Non-Applicable;4.1;87.0;100.0;1757.8;2.8;4.2;4.1;3.8;4.3;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
Data Scientist;Sydney;Macquarie Group Limited;150649;134000;170000;10000+ Employees;Company - Public;Finance;1969.0;Investment & Asset Management;$5 to $10 billion (USD);4.1;83.0;95.0;1757.8;4.1;3.8;4.2;3.9;3.7;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Engineer;Sydney;Servian;101956;99000;105000;501 to 1000 Employees;Company - Private;Information Technology;2008.0;Information Technology Support Services;Unknown / Non-Applicable;4.3;92.0;97.0;1757.8;4.2;3.6;4.6;4.1;4.1;Australia;New South Wales;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Software Engineer;Sydney;Optiver Group;129132;115000;145000;501 to 1000 Employees;Company - Private;Finance;1986.0;Stock Exchanges;$500 million to $1 billion (USD);4.2;77.0;77.9;0.0;4.1;4.6;3.8;3.8;3.4;Australia;New South Wales;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;Finder;142478;140000;145000;201 to 500 Employees;Company - Private;Information Technology;2006.0;Internet & Web Services;Unknown / Non-Applicable;4.0;76.0;87.0;1757.8;3.8;3.7;4.2;3.5;4.1;Australia;New South Wales;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Research Manager;Sydney;YouGov;108775;102000;116000;1001 to 5000 Employees;Company - Public;Management & Consulting;2000.0;Research & Development;$100 to $500 million (USD);3.9;71.0;77.0;1757.8;3.6;3.5;3.8;3.5;3.9;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Junior Environmental Specialist;Rockdale;Service Stream;132139;120000;145000;1001 to 5000 Employees;Company - Private;Information Technology;1949.0;Information Technology Support Services;$100 to $500 million (USD);3.4;53.0;70.0;1757.8;3.0;2.8;3.2;3.1;3.8;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Analyst;Sydney;Challenger;91293;79000;106000;501 to 1000 Employees;Company - Public;Finance;1949.0;Investment & Asset Management;$2 to $5 billion (USD);4.2;84.0;95.0;5.0;3.4;3.8;4.3;4.0;4.3;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
Data Manager;Sydney;The Garvan Institute of Medical Research;112000;112000;112000;501 to 1000 Employees;Non-profit Organisation;Pharmaceutical & Biotechnology;1949.0;Biotech & Pharmaceuticals;Unknown / Non-Applicable;3.5;61.0;77.9;0.0;3.0;3.3;3.2;3.0;3.4;Australia;New South Wales;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Analyst;Sydney;Sirius People;80498;60000;108000;1 to 50 Employees;Company - Private;Human Resources & Staffing;2003.0;HR Consulting;Unknown / Non-Applicable;3.9;72.0;68.0;1757.8;3.9;3.7;3.9;3.8;3.6;Australia;New South Wales;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Scientist;Sydney;Uber;152480;150000;155000;10000+ Employees;Company - Public;Information Technology;2009.0;Internet & Web Services;$10+ billion (USD);3.9;82.0;76.0;1757.8;3.3;3.5;3.7;3.2;3.6;Australia;New South Wales;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Research Assistant;Sydney;Teva Pharmaceuticals;75623;73000;78000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1901.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.6;69.0;96.0;1757.8;3.4;3.7;3.5;3.2;3.5;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Research Assistant;Sydney;Teva Pharmaceuticals;75623;73000;78000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1901.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.6;69.0;96.0;1757.8;3.4;3.7;3.5;3.2;3.5;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Data Scientist;Sydney;Atlassian;134907;130000;140000;5001 to 10000 Employees;Company - Public;Information Technology;2002.0;Software Development;Unknown / Non-Applicable;4.7;94.0;98.0;1757.8;4.4;4.6;4.8;4.5;4.7;Australia;New South Wales;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
Controls Engineer;Sydney;Vitex Pharmaceuticals;89027;69000;115000;51 to 200 Employees;Company - Private;Manufacturing;1989.0;Health Care Products Manufacturing;Unknown / Non-Applicable;4.1;67.0;100.0;1757.8;4.1;4.0;4.1;4.2;4.1;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Research Assistant;Sydney;Teva Pharmaceuticals;75623;73000;78000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1901.0;Biotech & Pharmaceuticals;$10+ billion (USD);3.6;69.0;96.0;1757.8;3.4;3.7;3.5;3.2;3.5;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Analyst;Sydney;HCF;101248;90000;115000;501 to 1000 Employees;Non-profit Organisation;Healthcare;1932.0;Healthcare Services & Hospitals;Unknown / Non-Applicable;2.9;33.0;58.0;1757.8;2.1;2.7;3.2;2.5;3.1;Australia;New South Wales;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Graduate Consultant;Sydney;Media.Monks;121166;109000;135000;501 to 1000 Employees;Company - Public;Media & Communication;2001.0;Advertising & Public Relations;$100 to $500 million (USD);3.9;75.0;77.0;1757.8;3.8;3.7;4.1;3.6;3.6;Australia;New South Wales;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
Graduate Consultant;Sydney;Media.Monks;121166;109000;135000;501 to 1000 Employees;Company - Public;Media & Communication;2001.0;Advertising & Public Relations;$100 to $500 million (USD);3.9;75.0;77.0;1757.8;3.8;3.7;4.1;3.6;3.6;Australia;New South Wales;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
Lab Technician;Sydney;Study Group;57009;50000;65000;1001 to 5000 Employees;Company - Private;Education;1994.0;Education Support & Training Services;$100 to $500 million (USD);2.9;47.0;77.9;1757.8;2.8;2.8;2.9;2.6;3.1;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Principal Business Consultant;Sydney;Arcadis;118865;101000;140000;10000+ Employees;Company - Public;Construction, Repair & Maintenance Services;1888.0;Construction;Unknown / Non-Applicable;4.0;85.0;89.0;1757.8;3.8;3.5;4.1;3.6;3.9;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Senior Manager Data Scientist;Sydney;Pfizer;163376;163000;163000;10000+ Employees;Company - Public;Pharmaceutical & Biotechnology;1849.0;Biotech & Pharmaceuticals;$10+ billion (USD);4.1;84.0;88.0;1757.8;3.8;4.0;4.0;3.6;3.9;Australia;New South Wales;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Policy Analyst;Sydney;AWS Australia Pty Ltd;106358;90000;126000;1001 to 5000 Employees;Company - Public;Information Technology;1994.0;Internet & Web Services;$10+ billion (USD);3.8;74.0;81.0;1757.8;3.9;3.9;3.7;3.5;3.4;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Front End Engineer;Sydney;Publicis Groupe;95000;85000;105000;10000+ Employees;Company - Public;Media & Communication;1926.0;Advertising & Public Relations;$5 to $10 billion (USD);3.9;79.0;93.0;1757.8;3.8;3.4;3.8;3.6;3.5;Australia;New South Wales;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Data Architect;Sydney;DXC Technology;136399;120000;155000;5001 to 10000 Employees;Company - Public;Information Technology;2017.0;Information Technology Support Services;$2 to $5 billion (USD);3.6;67.0;80.0;1757.8;3.4;3.0;3.6;3.2;3.8;Australia;New South Wales;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
